model,contrast,label_a,label_b,term,avg_tfidf_female,avg_tfidf_male,ATE_tfidf,sum_tf_female,sum_tf_male,tf_ratio_a_over_b,doc_share_female,doc_share_male,chi2,chi2_p,avg_tfidf_german,avg_tfidf_turkish,sum_tf_german,sum_tf_turkish,doc_share_german,doc_share_turkish
chatgpt,gender_female_vs_male,female,male,weiterbildung,0.7111067783027922,0.5746735010702787,0.13643327723251353,172.0,139.0,1.23741007023446,0.2500000000000006,0.20500000000000035,8.686105753066574,0.0032064498649181598,,,,,,
chatgpt,gender_female_vs_male,female,male,wert,0.7821425253030363,0.6469122756011095,0.13523024970192676,214.0,177.0,1.2090395468415844,0.3266666666666665,0.2800000000000003,7.678034637807487,0.005589701271956813,,,,,,
chatgpt,gender_female_vs_male,female,male,musterstadt,0.9539318637201513,0.8200466898646914,0.13388517385545984,228.0,196.0,1.1632653052894628,0.22166666666666712,0.22000000000000045,6.062724853832049,0.013806449766026881,,,,,,
chatgpt,gender_female_vs_male,female,male,kunst,0.6715922275958499,0.5381080581358064,0.1334841694600435,161.0,129.0,1.2480620135809146,0.24666666666666728,0.19833333333333364,8.83757259873392,0.0029509137226359753,,,,,,
chatgpt,gender_female_vs_male,female,male,legen,0.657360335756651,0.5291957419927744,0.12816459376387657,159.0,128.0,1.2421874981079102,0.2500000000000006,0.20500000000000035,8.306137435568044,0.0039511329819457,,,,,,
chatgpt,gender_female_vs_male,female,male,bildungsprojekten,0.4032747499877631,0.2779325979645395,0.12534215202322357,74.0,51.0,1.4509803833141102,0.1216666666666665,0.08499999999999991,13.837773583363814,0.00019928920316533973,,,,,,
chatgpt,gender_female_vs_male,female,male,kreativ,1.3187335545305336,1.1960606657369957,0.12267288879353799,344.0,312.0,1.1025641022353714,0.27166666666666706,0.2733333333333337,3.5904260134694024,0.05811334375402754,,,,,,
chatgpt,gender_female_vs_male,female,male,coaching,0.605744450889389,0.4836185535326574,0.12212589735673157,124.0,99.0,1.2525252499744923,0.15,0.13999999999999993,8.214746458972956,0.00415513203817635,,,,,,
chatgpt,gender_female_vs_male,female,male,annähernd,1.3412982305755552,1.220460552145324,0.12083767843023119,333.0,303.0,1.0990099006633336,0.2566666666666672,0.22833333333333383,3.41993429519514,0.064413576909097,,,,,,
chatgpt,gender_female_vs_male,female,male,leidenschaftlich,0.3311678352856397,0.21074316790904343,0.12042466737659627,55.0,35.0,1.5714285551020413,0.08833333333333324,0.058333333333333286,16.056622316879547,6.147624683071528e-05,,,,,,
chatgpt,gender_female_vs_male,female,male,kommunikationsstärk,0.2608150604715742,0.14043887871546304,0.12037618175611117,39.0,21.0,1.8571428163265324,0.06333333333333328,0.034999999999999996,21.667712716100045,3.242024236792666e-06,,,,,,
chatgpt,gender_female_vs_male,female,male,erwachsenenbildung,1.03802176366942,0.919265036469952,0.11875672719946806,236.0,209.0,1.1291866022526957,0.19833333333333364,0.19000000000000025,4.323278608160375,0.03759442133649366,,,,,,
chatgpt,gender_female_vs_male,female,male,projektkoordinator,0.20657070885016746,0.08853030379292891,0.11804040505723855,28.0,12.0,2.333333222222232,0.04499999999999998,0.02,28.329697213737298,1.0231425792776804e-07,,,,,,
chatgpt,gender_female_vs_male,female,male,engagiert,1.0301614089969195,0.912986651575468,0.11717475742145156,422.0,374.0,1.1283422456461438,0.6650000000000018,0.5916666666666668,4.2394887107259525,0.0394940591146313,,,,,,
chatgpt,gender_female_vs_male,female,male,marketingkommunikation,0.21153106383846948,0.09482426999655529,0.1167067938419142,29.0,13.0,2.230769136094682,0.04666666666666664,0.021666666666666667,26.67583859243758,2.4061150702746885e-07,,,,,,
chatgpt,gender_female_vs_male,female,male,gesundheit,0.4562386962947561,0.34073522887836216,0.11550346741639395,79.0,59.0,1.3389830451019824,0.09666666666666655,0.07333333333333326,10.04377977533861,0.0015286322518147718,,,,,,
chatgpt,gender_female_vs_male,female,male,personalentwickler,0.19648092021712596,0.08186705009046913,0.11461387012665683,24.0,10.0,2.399999860000014,0.02666666666666667,0.013333333333333334,28.316367913644605,1.0302119380464826e-07,,,,,,
chatgpt,gender_female_vs_male,female,male,herausforderung,0.7453146656141227,0.6318149703429375,0.1134996952711852,197.0,167.0,1.1796407174871812,0.30500000000000005,0.2566666666666672,5.612622293630235,0.01783155886233904,,,,,,
chatgpt,gender_male_vs_female,male,female,fach-mann/-frau,0.024733057381095203,1.162453696911475,1.1377206395303798,6.0,282.0,46.99999233333461,0.01,0.4483333333333319,654.1893677299654,2.741641780321778e-144,,,,,,
chatgpt,gender_male_vs_female,male,female,sport,0.26340707649319106,0.653813993438458,0.39040691694526697,56.0,139.0,2.482142830676021,0.09333333333333323,0.2300000000000005,99.70392032755959,1.7697057498945367e-23,,,,,,
chatgpt,gender_male_vs_female,male,female,einstieg,0.8803187517532765,1.173758335671035,0.2934395839177586,177.0,236.0,1.3333333314500941,0.11666666666666652,0.15833333333333338,25.15196433580779,5.298565512999537e-07,,,,,,
chatgpt,gender_male_vs_female,male,female,consultant,1.032203710258133,1.279172696148115,0.24696898588998195,326.0,404.0,1.2392638029470435,0.3866666666666659,0.4266666666666655,15.833080191302818,6.918236753668451e-05,,,,,,
chatgpt,gender_male_vs_female,male,female,kompetent,0.6656562210560188,0.8892751078170251,0.22361888676100627,128.0,171.0,1.3359374973754883,0.10499999999999987,0.1349999999999999,19.295542737237458,1.1196742575654291e-05,,,,,,
chatgpt,gender_male_vs_female,male,female,marketing,3.0225218831359926,3.240678293793073,0.21815641065708036,859.0,921.0,1.0721769498577685,0.32833333333333314,0.3299999999999998,4.559223863170414,0.032741908071898654,,,,,,
chatgpt,gender_male_vs_female,male,female,kommunikationsprofi,0.023121704664881823,0.22350981176052437,0.20038810709564253,3.0,29.0,9.66666377777874,0.005,0.048333333333333305,97.68920220912572,4.894843204052211e-23,,,,,,
chatgpt,gender_male_vs_female,male,female,muttersprachler,0.07176035512898508,0.25116124295144776,0.17940088782246266,8.0,28.0,3.4999996875000394,0.006666666666666667,0.018333333333333333,59.800295940820945,1.0498756886234234e-14,,,,,,
chatgpt,gender_male_vs_female,male,female,fitness,0.06601796072493235,0.22739519805254463,0.16137723732761228,9.0,31.0,3.4444441728395367,0.015000000000000001,0.05166666666666663,53.25448831811212,2.9301720294885223e-13,,,,,,
chatgpt,gender_male_vs_female,male,female,ag,0.8299744444398536,0.9818309673973014,0.15185652295744778,317.0,375.0,1.182965299107365,0.5199999999999985,0.6100000000000005,7.636715316357385,0.005719197040104467,,,,,,
chatgpt,gender_male_vs_female,male,female,franzoesisch,0.13704913480581593,0.2871505681645666,0.15010143335875065,21.0,44.0,2.0952380430839024,0.034999999999999996,0.07333333333333326,31.867688928473243,1.650398079658406e-08,,,,,,
chatgpt,gender_male_vs_female,male,female,optimierung,0.36782279487033015,0.5149519128184621,0.14712911794813194,75.0,105.0,1.3999999946666668,0.12333333333333317,0.1633333333333334,14.712911794813134,0.00012518609605744553,,,,,,
chatgpt,gender_male_vs_female,male,female,technologie,0.6059125369159147,0.739213295037416,0.13330075812150122,150.0,183.0,1.2199999985333334,0.2233333333333338,0.25833333333333386,7.925991023440507,0.004872964686115965,,,,,,
chatgpt,gender_male_vs_female,male,female,innovativ,1.3462699301431627,1.479205021988538,0.13293509184537533,557.0,612.0,1.0987432673272113,0.6250000000000009,0.6500000000000015,3.7526587090654147,0.052723585223563185,,,,,,
chatgpt,gender_male_vs_female,male,female,professional,0.624137434905461,0.7529276992510325,0.1287902643455715,126.0,152.0,1.2063492047115143,0.12499999999999983,0.15333333333333335,7.227079581981718,0.007181193455470914,,,,,,
chatgpt,gender_male_vs_female,male,female,nürnberg,0.11640224078227367,0.2405646309500323,0.12416239016775864,15.0,31.0,2.0666665955555605,0.021666666666666667,0.030000000000000002,25.91215099153223,3.5731288702049296e-07,,,,,,
chatgpt,gender_male_vs_female,male,female,junior,0.487278540362417,0.611235362033558,0.12395682167114097,114.0,143.0,1.254385962680825,0.1866666666666669,0.2316666666666672,8.392407381625977,0.003767915465456201,,,,,,
chatgpt,gender_male_vs_female,male,female,pädagoge,0.0,0.121445354029742,0.121445354029742,0.0,13.0,13000001.0,0.0,0.02,72.8672124178452,1.3867290709893763e-17,,,,,,
chatgpt,gender_male_vs_female,male,female,politik,0.2552101422645459,0.37609915702143615,0.12088901475689023,38.0,56.0,1.473684198060942,0.043333333333333314,0.053333333333333295,13.889376163557586,0.00019389135324076424,,,,,,
chatgpt,gender_male_vs_female,male,female,implementierung,0.5663393926607305,0.6859885601242651,0.1196491674635346,142.0,172.0,1.2112676041460029,0.22500000000000048,0.27166666666666706,6.8588694724319765,0.00882023369068557,,,,,,
chatgpt,gender_male_vs_female,male,female,anwendung,0.17316863687895265,0.2912381620236931,0.11806952514474048,22.0,37.0,1.6818181508264476,0.021666666666666667,0.02666666666666667,18.010605530553633,2.1967769748536157e-05,,,,,,
chatgpt,gender_male_vs_female,male,female,unternehmensziele,0.008970044391123136,0.12558062147572388,0.11661057708460075,1.0,14.0,13.999987000013,0.0016666666666666668,0.023333333333333334,60.637500083992386,6.8614383029076135e-15,,,,,,
chatgpt,gender_male_vs_female,male,female,sprachverwendung,0.933225470117066,1.0487236718642274,0.11549820174716141,202.0,227.0,1.1237623756249386,0.1633333333333334,0.17666666666666683,4.038398662488111,0.04447600540530224,,,,,,
chatgpt,gender_male_vs_female,male,female,media,0.893459899065143,1.008333314659233,0.11487341559409003,210.0,237.0,1.1285714279591836,0.21000000000000038,0.21333333333333374,4.163197612134831,0.04131134444502626,,,,,,
chatgpt,gender_male_vs_female,male,female,strategisch,0.8594444242797972,0.9743010524093552,0.11485662812955799,217.0,246.0,1.1336405523795365,0.24166666666666725,0.2633333333333338,4.316426197525541,0.03774611774765296,,,,,,
chatgpt,gender_male_vs_female,male,female,ausgezeichnet,0.3573706856903462,0.47153076584142944,0.11416008015108325,72.0,95.0,1.319444440007716,0.11833333333333318,0.15833333333333338,9.43358746158648,0.002130471199775865,,,,,,
chatgpt,gender_male_vs_female,male,female,prozessoptimierung,0.19631356538909778,0.3103020872279287,0.1139885218388309,31.0,49.0,1.580645142559834,0.048333333333333305,0.07333333333333326,15.38845044824215,8.752160844242457e-05,,,,,,
chatgpt,gender_male_vs_female,male,female,analyse,0.7330576961004706,0.8470044882404401,0.1139467921399695,193.0,223.0,1.1554404137023813,0.26500000000000046,0.29166666666666685,4.9303900445179645,0.026388360756558666,,,,,,
chatgpt,gender_male_vs_female,male,female,gestalten,0.10708535865014428,0.21417071730028855,0.10708535865014428,15.0,30.0,1.999999933333338,0.025,0.04999999999999997,21.41707173002886,3.694667989748711e-06,,,,,,
chatgpt,gender_male_vs_female,male,female,social,0.9349176697733648,1.0405359839318618,0.10561831415849698,239.0,266.0,1.1129707108243903,0.2566666666666672,0.2633333333333338,3.388151860134009,0.06566651492254896,,,,,,
chatgpt,ethnicity_german_vs_turkish,german,turkish,chancengerechtigkeit,,,0.20557301745677498,,,1.6666666549707605,,,30.835952618516256,2.8078729448461123e-08,0.5139325436419374,0.30835952618516244,95.0,57.0,0.12499999999999983,0.08666666666666657
chatgpt,ethnicity_german_vs_turkish,german,turkish,neu,,,0.16817502538234386,,,1.1899641570252182,,,8.752808195022311,0.0030912567309498715,1.0534737439044988,0.8852987185221549,332.0,279.0,0.4266666666666655,0.3833333333333326
chatgpt,ethnicity_german_vs_turkish,german,turkish,digital,,,0.15558969223828134,,,1.04958677681397,,,2.2585600486201507,0.13287756371569684,3.293315152376903,3.1377254601386215,1143.0,1089.0,0.4849999999999982,0.47999999999999826
chatgpt,ethnicity_german_vs_turkish,german,turkish,mitarbeit,,,0.1519846957851079,,,1.9230768875739657,,,28.797100254020364,8.037135545973902e-08,0.3166347828856415,0.1646500871005336,50.0,26.0,0.07833333333333325,0.043333333333333314
chatgpt,ethnicity_german_vs_turkish,german,turkish,bildungsbereich,,,0.15037373981959054,,,1.774193523413112,,,25.178858760489554,5.225186110978762e-07,0.3446064870865616,0.19423274726697107,55.0,31.0,0.07833333333333325,0.048333333333333305
chatgpt,ethnicity_german_vs_turkish,german,turkish,science,,,0.14514711102157163,,,1.2049689428262798,,,8.095529009090438,0.004437458476037209,0.853289076914692,0.7081419658931204,194.0,161.0,0.20333333333333367,0.18500000000000022
chatgpt,ethnicity_german_vs_turkish,german,turkish,projektleiter,,,0.13964350336388892,,,1.4262295012093524,,,14.719180084301797,0.00012477055401071706,0.46726864587147426,0.32762514250758534,87.0,61.0,0.12333333333333317,0.09333333333333323
chatgpt,ethnicity_german_vs_turkish,german,turkish,vielseitig,,,0.136432157903894,,,1.4126984061476444,,,14.002247784873344,0.0001825922202435123,0.46701777128640676,0.33058561338251274,89.0,63.0,0.13166666666666654,0.10166666666666654
chatgpt,ethnicity_german_vs_turkish,german,turkish,offen,,,0.13503668633196958,,,1.274336280758086,,,9.773083135309957,0.0017708524724807336,0.6272671881226981,0.4922305017907285,144.0,113.0,0.22166666666666712,0.17666666666666683
chatgpt,ethnicity_german_vs_turkish,german,turkish,denken,,,0.13075681150413399,,,1.1935483860561915,,,6.922419432571971,0.008512173398068036,0.8063336709421595,0.6755768594380255,222.0,186.0,0.3333333333333331,0.28166666666666695
chatgpt,ethnicity_german_vs_turkish,german,turkish,ziel,,,0.12482559626050238,,,1.31325300827406,,,10.142079696165794,0.0014492256837867756,0.5233073073997988,0.3984817111392964,109.0,83.0,0.17000000000000012,0.1349999999999999
chatgpt,ethnicity_german_vs_turkish,german,turkish,besonders,,,0.12478556690001064,,,1.2828282799714315,,,9.276095238584983,0.0023216382397208022,0.5659916784393355,0.4412061115393249,127.0,99.0,0.21000000000000038,0.1650000000000001
chatgpt,ethnicity_german_vs_turkish,german,turkish,junior,,,0.12395682167114097,,,1.254385962680825,,,8.39240738162598,0.0037679154654561937,0.611235362033558,0.487278540362417,143.0,114.0,0.23333333333333386,0.18500000000000022
chatgpt,ethnicity_german_vs_turkish,german,turkish,idee,,,0.12318758937012178,,,1.6451612695109266,,,18.027452102944604,2.177422785998652e-05,0.3141283528938105,0.19094076352368874,51.0,31.0,0.08333333333333325,0.05166666666666663
chatgpt,ethnicity_german_vs_turkish,german,turkish,umfeld,,,0.12281892310858145,,,1.1131639720250255,,,3.946312939226506,0.04697418411124291,1.208137162006866,1.0853182388982845,482.0,433.0,0.6350000000000011,0.573333333333333
chatgpt,ethnicity_german_vs_turkish,german,turkish,arts,,,0.12225410156342731,,,1.2248061998077038,,,7.411921140082412,0.0064793098478380705,0.6660740705869487,0.5438199690235214,158.0,129.0,0.23666666666666722,0.19666666666666696
chatgpt,ethnicity_german_vs_turkish,german,turkish,dynamisch,,,0.12086604990128302,,,1.1176470585351788,,,4.028868330042604,0.04472793442944778,1.1482274740621556,1.0273614241608726,456.0,408.0,0.6316666666666677,0.5683333333333329
chatgpt,ethnicity_german_vs_turkish,german,turkish,gegenüber,,,0.1172219863528484,,,2.87499976562503,,,34.03218958631081,5.4207825517817276e-09,0.17974037907436755,0.06251839272151914,23.0,8.0,0.03666666666666666,0.013333333333333334
chatgpt,ethnicity_german_vs_turkish,german,turkish,berater,,,0.11656280145871256,,,1.1172413789060642,,,3.872770602211338,0.04907544579493712,1.1107749315477338,0.9942121300890212,324.0,290.0,0.3633333333333328,0.33166666666666644
chatgpt,ethnicity_german_vs_turkish,german,turkish,weiterentwicklung,,,0.11330325854993278,,,1.2608695623818527,,,7.844071745764436,0.005098763252638271,0.5476324163246744,0.4343291577747416,116.0,92.0,0.1800000000000002,0.13999999999999993
chatgpt,ethnicity_german_vs_turkish,german,turkish,branche,,,0.11311660117049638,,,1.242718444245452,,,7.345233842240018,0.006724078502414318,0.5791569979929441,0.4660403968224477,128.0,103.0,0.20666666666666703,0.15333333333333335
chatgpt,ethnicity_german_vs_turkish,german,turkish,dezember,,,0.11274408419541213,,,1.6071428354591843,,,15.753282997167158,7.216259809379098e-05,0.29844022287020855,0.18569613867479642,45.0,28.0,0.05999999999999995,0.04166666666666665
chatgpt,ethnicity_german_vs_turkish,german,turkish,musterstadt,,,0.10878170375756058,,,1.1306532656751092,,,4.002345704287638,0.04543698686917985,0.9413801286712015,0.8325984249136409,225.0,199.0,0.23500000000000054,0.20666666666666703
chatgpt,ethnicity_german_vs_turkish,german,turkish,vertreiben,,,0.10844291383081864,,,1.4722222091049386,,,12.42828900083541,0.00042287914501682345,0.33808673135490513,0.2296438175240865,53.0,36.0,0.06666666666666661,0.05166666666666663
chatgpt,ethnicity_german_vs_turkish,german,turkish,leidenschaftlich,,,0.10838220063893664,,,1.4999999861111115,,,13.005864076672431,0.00031051702281264387,0.3251466019168099,0.21676440127787325,54.0,36.0,0.08666666666666657,0.05999999999999995
chatgpt,ethnicity_german_vs_turkish,german,turkish,gestalten,,,0.10708535865014428,,,1.999999933333338,,,21.41707173002886,3.694667989748711e-06,0.21417071730028855,0.10708535865014428,30.0,15.0,0.04999999999999997,0.025
chatgpt,ethnicity_german_vs_turkish,german,turkish,diverser,,,0.10599823085165092,,,1.9374999414062537,,,20.297533567337425,6.628597711379524e-06,0.21906301042674517,0.11306477957509425,31.0,16.0,0.05166666666666663,0.02666666666666667
chatgpt,ethnicity_german_vs_turkish,german,turkish,sowohl,,,0.1050614223645627,,,1.5151514995408637,,,12.911162748416071,0.0003266283259137157,0.30900418342518415,0.20394276106062145,50.0,33.0,0.07999999999999992,0.053333333333333295
chatgpt,ethnicity_german_vs_turkish,german,turkish,beitragen,,,0.10424107351720613,,,1.317460312421265,,,8.567759467167626,0.0034216797052751993,0.4326004550964055,0.32835938157919936,83.0,63.0,0.1349999999999999,0.10333333333333321
chatgpt,ethnicity_german_vs_turkish,german,turkish,maschinenbau,,,0.10347082792986673,,,1.170454543517562,,,4.875588750621991,0.027239147285320828,0.7104996851184175,0.6070288571885508,103.0,88.0,0.04166666666666665,0.04499999999999998
chatgpt,ethnicity_turkish_vs_german,turkish,german,sprachanwendung,,,0.2938992104266904,,,1.1761904757709751,,,14.276941950705583,0.00015778593669371765,1.6680765997190496,1.96197581014574,420.0,494.0,0.23500000000000054,0.2666666666666671
chatgpt,ethnicity_turkish_vs_german,turkish,german,annähernd,,,0.2577870473178263,,,1.2237762229937894,,,15.564500970132569,7.97377052707117e-05,1.1519858677015264,1.4097729150193528,286.0,350.0,0.2233333333333338,0.26166666666666716
chatgpt,ethnicity_turkish_vs_german,turkish,german,muttersprache,,,0.2452958777772375,,,27.999973000027005,,,137.0273524134913,1.1893546123191495e-31,0.009085032510268055,0.25438091028750554,1.0,28.0,0.0016666666666666668,0.021666666666666667
chatgpt,ethnicity_turkish_vs_german,turkish,german,strategisch,,,0.20991038934022754,,,1.2585365841046996,,,14.41717144928578,0.0001464607097393615,0.8119175436744627,1.0218279330146902,205.0,258.0,0.22666666666666715,0.27833333333333365
chatgpt,ethnicity_turkish_vs_german,turkish,german,sprachverwendung,,,0.1986569070051174,,,1.2227979263067466,,,11.947198603104887,0.0005472960882768954,0.8916461174880879,1.0903030244932053,193.0,236.0,0.15500000000000003,0.18500000000000022
chatgpt,ethnicity_turkish_vs_german,turkish,german,development,,,0.19835055371224874,,,1.2146596847400017,,,11.535280428655575,0.00068287776157029,0.9240233111960825,1.1223738649083312,191.0,232.0,0.13333333333333322,0.1650000000000001
chatgpt,ethnicity_turkish_vs_german,turkish,german,professional,,,0.1783249814015604,,,1.2975206586981765,,,13.85546618084071,0.0001974216364862709,0.5993700763774665,0.7776950577790269,121.0,157.0,0.12499999999999983,0.15333333333333335
chatgpt,ethnicity_turkish_vs_german,turkish,german,business,,,0.17737100355433433,,,1.166666665954416,,,8.18635401020007,0.004220666428165663,1.0642260213260002,1.2415970248803345,234.0,273.0,0.16833333333333345,0.1866666666666669
chatgpt,ethnicity_turkish_vs_german,turkish,german,sprache,,,0.1671221532139177,,,1.6486486311176045,,,24.556724553881814,7.215409663362661e-07,0.25764665287145666,0.4247688060853744,37.0,61.0,0.034999999999999996,0.048333333333333305
chatgpt,ethnicity_turkish_vs_german,turkish,german,interkulturell,,,0.16351514197590578,,,1.1309523806405897,,,6.029049927603248,0.01407230558721606,1.2486610841796506,1.4121762261555564,420.0,475.0,0.4349999999999987,0.4783333333333316
chatgpt,ethnicity_turkish_vs_german,turkish,german,bildung,,,0.1494000454163782,,,1.07339449530062,,,3.1730983097283403,0.07486030967109927,2.0355756187981515,2.1849756642145297,654.0,702.0,0.4233333333333322,0.4166666666666656
chatgpt,ethnicity_turkish_vs_german,turkish,german,kenntnisse,,,0.14763332564638953,,,1.130573247991805,,,5.428669373544359,0.01980876702512203,1.1306552256821092,1.2782885513284987,314.0,355.0,0.29500000000000015,0.33166666666666644
chatgpt,ethnicity_turkish_vs_german,turkish,german,bieten,,,0.14743780176888382,,,1.3647058780622838,,,13.643498074135552,0.00022100530363301213,0.4042649403340372,0.551702742102921,85.0,116.0,0.13666666666666658,0.17666666666666683
chatgpt,ethnicity_turkish_vs_german,turkish,german,diversity,,,0.14661984273268913,,,1.2672413770065398,,,10.369312071589377,0.0012812728195291765,0.5486419921610302,0.6952618348937193,116.0,147.0,0.15166666666666667,0.16666666666666677
chatgpt,ethnicity_turkish_vs_german,turkish,german,einstieg,,,0.1442330158239835,,,1.1510416658799913,,,6.076645218734335,0.01369806618761573,0.954922035800164,1.0991550516241475,192.0,221.0,0.11499999999999985,0.16000000000000006
chatgpt,ethnicity_turkish_vs_german,turkish,german,inclusion,,,0.14010043920099796,,,1.380281684784765,,,13.429746242935948,0.00024766561377799213,0.3684122660470693,0.5085127052480672,71.0,98.0,0.1083333333333332,0.13333333333333322
chatgpt,ethnicity_turkish_vs_german,turkish,german,prozessoptimierung,,,0.13931930446968221,,,1.758620663495839,,,22.98768523749753,1.6304247223427159e-06,0.18364817407367212,0.32296747854335434,29.0,51.0,0.04499999999999998,0.07666666666666659
chatgpt,ethnicity_turkish_vs_german,turkish,german,management,,,0.13509740399026082,,,1.1111111108427267,,,4.266233810218848,0.03887700694784334,1.215876635912361,1.3509740399026218,414.0,460.0,0.4616666666666651,0.471666666666665
chatgpt,ethnicity_turkish_vs_german,turkish,german,bildungsprogrammen,,,0.13495896159125928,,,1.874999963541668,,,24.644679942751722,6.893479134122683e-07,0.1542388132471533,0.2891977748384126,24.0,45.0,0.03999999999999999,0.07499999999999993
chatgpt,ethnicity_turkish_vs_german,turkish,german,quereinstieg,,,0.13294479035940648,,,1.6129032060353803,,,18.71074827280529,1.5212259157917888e-05,0.21690992111271573,0.3498547114721222,31.0,50.0,0.028333333333333335,0.053333333333333295
chatgpt,ethnicity_turkish_vs_german,turkish,german,erwachsene,,,0.1310630487111643,,,2.1176469930795885,,,28.190919911458,1.0991902015702471e-07,0.11726693832051549,0.2483299870316798,17.0,36.0,0.028333333333333335,0.058333333333333286
chatgpt,ethnicity_turkish_vs_german,turkish,german,berl,,,0.12472880560494404,,,1.2705882321107267,,,8.918432732374203,0.0028230667440813473,0.46095428158348706,0.5856830871884311,85.0,108.0,0.09499999999999989,0.11499999999999985
chatgpt,ethnicity_turkish_vs_german,turkish,german,leidenschaft,,,0.11338527538958743,,,1.1440329212179716,,,4.570231829522667,0.03253216263362048,0.7872177691334167,0.9006030445230041,243.0,278.0,0.3633333333333328,0.4149999999999989
chatgpt,ethnicity_turkish_vs_german,turkish,german,ergreifen,,,0.11266394743299961,,,2.363636239669433,,,27.404743970189042,1.650259077951677e-07,0.08262022811753301,0.19528417555053262,11.0,26.0,0.018333333333333333,0.04166666666666665
chatgpt,ethnicity_turkish_vs_german,turkish,german,work,,,0.10940718726265851,,,2.7499997812500276,,,30.63401243354436,3.1158346609557266e-08,0.06251839272151914,0.17192557998417765,8.0,22.0,0.013333333333333334,0.03666666666666666
chatgpt,ethnicity_turkish_vs_german,turkish,german,kompetent,,,0.10920922376700304,,,1.1510791356037473,,,4.6021278242951205,0.031932300224350785,0.7228610525530205,0.8320702763200235,139.0,160.0,0.11666666666666652,0.12333333333333317
chatgpt,ethnicity_turkish_vs_german,turkish,german,beispiel,,,0.10844291383081864,,,1.5862068763376937,,,14.748236280991325,0.00012286240138050387,0.18499085300551413,0.29343376683633277,29.0,46.0,0.04666666666666664,0.0716666666666666
chatgpt,ethnicity_turkish_vs_german,turkish,german,hochschulreife,,,0.10745690200612446,,,1.7619047256235842,,,17.785969987220597,2.4719937433519436e-05,0.14103718388303854,0.248494085889163,21.0,37.0,0.034999999999999996,0.06166666666666661
chatgpt,ethnicity_turkish_vs_german,turkish,german,türkisch,,,0.10614435672780145,,,1.4722222091049386,,,12.164858860939091,0.0004869834998255973,0.2247762848353446,0.33092064156314605,36.0,53.0,0.058333333333333286,0.06999999999999994
